"id","yale_id","note_count","remark_abbr","remark"
4862,5978,1,"N:  ","Has been called Grafias, a name more commonly applied to HR 5984."
4863,5978,1,"SB: ","ADS 9909A, 44.70 yrs. K 3.7k/s, V0 -29.4k/s, asini 549.  Period from visual double orbit."
4864,5982,1,"S:  ","HgMn star."
4865,5983,1,"S:  ","Also classified G5II-III + A3."
4866,5983,1,"SB: ","108.075d, K 19.6k/s, V0 -1.9k/s, msin3i 0.477, asini 29.1.  vsini of F7 component =<50k/s; A2 component 23k/s."
4867,5984,1,"D:  ","CPM with HR 5985 = ADS 9913C, at 14"" and with B, 5.9v at 0.5"", possibly SB. Lunar occultations and speckle"
4868,5984,2,"D:  ","interferometry indicate companions 4.2v at 0.001"" from A and 7.6v at 0.129"" from C. Occultations by Jupiter and Io in"
4869,5984,3,"D:  ","1971 indicate complex system.  Component C occulted by Io revealed the 2.5 mag. fainter companion at 0.1""."
4870,5984,1,"DYN:","0.004""."
4871,5984,1,"G:  ","Sco OB2; Sco-Cen assoc.; probable member of Sco-Cen cluster; upper Sco region."
4872,5984,1,"N:  ","Graffias; Grafias; Grassias; Acrab; Akrab; Elacrab."
4873,5984,1,"R:  ","From occult. by Jupiter, diam. Beta Sco A1 = 0.000422""; diam.  Beta Sco A2 = 0.000264""."
4874,5984,1,"S:  ","Ca and Na lines nearly stationary."
4875,5984,1,"SB: ","ADS 9913AD, 6.8281d, K 129.0k/s, V0 -1.0k/s, msin3i 16.0, asini 11.6. Mag. difference about 1v. Apsidal period"
4876,5984,2,"SB: ","51000 times orbital. Unresolved by speckle interferometry. Possible third SB component."
4877,5985,1,"D:  ","CPM with HR 5984, q.v."
4878,5985,1,"G:  ","Sco OB2; Sco-Cen assoc.; probable member of Sco-Cen cluster; upper Sco region."
4879,5986,1,"G:  ","Hyades group."
4880,5986,1,"SB: ","3.0708d, K 25.3k/s, V0 -8.0k/s, asini 1.07."
4881,5987,1,"G:  ","Sco-Cen stream; member of the local association (Pleiades group); probable member of Sco-Cen cluster; upper Cen group of"
4882,5987,2,"G:  ","Sco-Cen assoc."
4883,5987,1,"RV: ","Rapidly rotating star that might become Be star."
4884,5988,1,"G:  ","Sco OB2; Sco-Cen cluster; member of the local association (Pleiades group); upper Sco region."
4885,5988,1,"S:  ","Helium-weak star."
4886,5988,1,"VAR:","Spectrum var., amp. 0.03V, 1.49187d."
4887,5989,1,"C:  ","Other UBV:  6.55, 6.34 and 6.31V; +0.47, +0.41 and +0.44(B-V); +0.05, -0.04 and -0.05(U-B)."
4888,5989,1,"D:  ","AB binary, B, 9.2v at 1""; C, 10.4 at 29"" fixed; and D, 10.8 at 53"" optical."
4889,5992,1,"SB: ","8.855d, K 31.6k/s, V0 -21.5k/s, asini 3.56."
4890,5993,1,"G:  ","Sco OB2; Sco-Cen cluster; member of the local association (Pleiades group); upper Sco region."
4891,5995,1,"G:  ","Wolf 630 group."
4892,5997,1,"VAR:","Amp. 0.02(b-y)."
4893,5998,1,"G:  ","Sco OB2; Sco-Cen cluster; upper Sco region."
4894,5998,1,"S:  ","Helium-weak star."
4895,5999,1,"D:  ","CPM with HR 6000 at 44"".  CD, 7.1, 11.7v, sep. 1.3""."
4896,5999,1,"VAR:","6.97 - 7.71V, about 30d, variability attributed to circumstellar dust. Possibly a binary shell star with mass exchange."
4897,5999,2,"VAR:","Considerable confusion between HR 5999 and 6000 particularly as to which is the variable and which the brighter."
4898,5999,3,"VAR:","Originally announced as HR 6000, V856 Sco is really HR 5999, the southern preceding and fainter component C of the"
4899,5999,4,"VAR:","bright double. The error stems from interchanged photometric data in Harvard Annals 45, 197, 1901, all other early"
4900,5999,5,"VAR:","visual and photographic estimates indicating that the S. prec. component is the fainter."
4901,6000,1,"D:  ","CPM with HR 5999. Component B, 13v at 298""."
4902,6000,1,"S:  ","Shell star."
4903,6000,1,"VAR:","Not the variable. Originally confused with HR 5999."
4904,6002,1,"D:  ","CPM."
4905,6002,1,"S:  ","Variable H alpha emission."
4906,6003,1,"G:  ","Sco OB2; Sco-Cen cluster; upper Sco region."
4907,6003,1,"RV: ","A recent determination of vsini =<15k/s."
4908,6003,1,"S:  ","Helium-weak star."
4909,6006,1,"D:  ","Components K0.5IIIab and F4III."
4910,6007,1,"G:  ","Sco-Cen assoc."
4911,6008,1,"D:  ","Optical pair with HR 6009."
4912,6008,1,"N:  ","Marfik; Marsik; Mirfak; Marfak."
4913,6008,1,"S:  ","Also classified G8II, G7III."
4914,6009,1,"D:  ","Optical pair with HR 6008."
4915,6009,1,"S:  ","Also classified K0IV, K2II and K2III."
4916,6010,1,"VAR:","Amp. 0.04V."
4917,6015,1,"S:  ","Also classified F2III + (A)."
4918,6016,1,"SB: ","Companion may be the cause of bright UV in spectrum."
4919,6021,1,"D:  ","Physical pair with HR 6020."
4920,6022,1,"VAR:","Amp. 0.13V."
4921,6023,1,"S:  ","HgMn star."
4922,6023,1,"SB: ","560.5d, K 2.4k/s, V0 -16.8k/s, asini 16.3.  Unresolved by speckle interferometry 1986.45."
4923,6023,1,"VAR:","Alpha CV?, 4.23 - 4.27V, amp. 0.015U, 7.832d, symmetric light curve."
4924,6025,1,"C:  ","IR source."
4925,6026,1,"D:  ","ADS 9951 at least quintuple system with HR 6027 of which components CD = HR 6026 binary, 6.9 B8V or B9III, 7.9v B9Vp,"
4926,6026,2,"D:  ","sep. 2"".  C is -19d4332."
4927,6026,1,"DYN:","0.009""."
4928,6026,1,"G:  ","Sco OB2; Sco-Cen cluster; upper Sco member; reflection nebula and dust surrounding star. Assoc. Sco R1; IC 4592 at 145"
4929,6026,2,"G:  ","pc."
4930,6026,1,"RV: ","ADS 9951D, -3k/s; vsini 73k/s."
4931,6026,1,"S:  ","Also classified B9III+B9.5V."
4932,6027,1,"D:  ","ADS 9951A is SB, 4.9, 6.9v, sep. 0.0003"".  AB, binary.  Component B, 6.9v at 1"".  Components CD at 41"" = HR 6026, q.v."
4933,6027,2,"D:  ","HR 6026, q.v."
4934,6027,1,"DYN:","0.005""."
4935,6027,1,"G:  ","Sco OB2; Sco-Cen assoc.; probable member of Sco-Cen cluster; upper Sco member; in reflection nebula, assoc. Sco R1; IC"
4936,6027,2,"G:  ","4592 at 145 pc."
4937,6027,1,"N:  ","Jabbah."
4938,6027,1,"S:  ","H strong; SiIV weak for the spectral type."
4939,6027,1,"SB: ","ADS 9951A 5.9222d, K 26.4k/s, V0 +1.4k/s, asini 2.15."
4940,6028,1,"G:  ","Sco OB2; Sco-Cen cluster?  Upper Sco region; embedded in reflection nebulosity."
4941,6029,1,"D:  ","Binary, companion F3V."
4942,6029,1,"G:  ","Sco OB2; upper Sco region."
4943,6031,1,"N:  ","Some early catalogues (particlarly BAC) call Flamsteed 15 Chi instead of Psi Sco and leave 17 (HR 6048 ="
4944,6031,2,"N:  ","Chi) unnumbered.  All later sources adopt the convention followed here."
4945,6032,1,"D:  ","A5, F1."
4946,6036,1,"D:  ","Binary."
4947,6039,1,"VAR:","Lb? 5.58 - 5.83V, 7.1 - 7.31p."
4948,6040,1,"G:  ","NGC 6087 #132."
4949,6042,1,"G:  ","Sco OB2; Sco-Cen assoc.; upper Sco region; Sco-Cen cluster."
4950,6043,1,"D:  ","AB binary. C, 10.5v at 78""."
4951,6045,1,"G:  ","Sco-Cen assoc."
4952,6046,1,"D:  ","Sep. 0.090""."
4953,6046,1,"SB: ","2150d, K 16.0k/s, V0 -30.6k/s, asini 378.  Unresolved by speckle interferometry. Uncertain if visual secondary is"
4954,6046,2,"SB: ","also the SB secondary."
4955,6048,1,"N:  ","See HR 6031."
4956,6050,1,"D:  ","Companion, 10.73V, +0.58(B-V), +0.08(U-V), F8IV:, CPM."
4957,6053,1,"D:  ","Sep. 0.03""."
4958,6054,1,"G:  ","Sco OB2; Sco-Cen cluster; upper Sco region."
4959,6055,1,"VAR:","Amp. 0.10V."
4960,6056,1,"N:  ","Yed Prior; Yad; Yed; Jed."
4961,6056,1,"S:  ","Ultraviolet FeII emission."
4962,6060,1,"D:  ","Optical."
4963,6062,1,"G:  ","In cluster NGC 6087 #13."
4964,6062,1,"VAR:","CDelta 6.12 - 6.77V, 9.75411d.  Period changes.  Possibly blue companion."
4965,6063,1,"D:  ","AB 5.58 F8V, 6.59 G1V, 1000.0y, a = 6.599"". Radio binary: component B is HR 6064. C, 13v at 9"" and D, 10.8v at 71"""
4966,6063,2,"D:  ","optical.  Also, 12.5v at 633"" CPM."
4967,6063,1,"DYN:","0.048""."
4968,6063,1,"SB: ","ADS 9979A, mag. diff 0.2, one component the Delta Sct var. 1.1398d, K 60.1k/s, V0 -11.9k/s, msin3i 0.133,"
4969,6063,2,"SB: ","asini 0.942.  Both components vsini =<25k/s."
4970,6063,1,"VAR:","ADS 9979A, Delta Sct, amp. 0.05V, 1.139789d, with possible secondary period of 0.1d.  ADS 9979D = NSV 7576, 10.8v"
4971,6063,2,"VAR:","optical, suspected var. in 1868, not confirmed."
4972,6064,1,"D:  ","Binary with HR 6063, q.v."
4973,6064,1,"DYN:","0.047""."
4974,6066,1,"G:  ","Sco OB2; Sco-Cen cluster; upper Sco region."
4975,6071,1,"D:  ","A4, A7."
4976,6072,1,"G:  ","Hyades group."
4977,6074,1,"G:  ","Sirius group? UMa stream."
4978,6075,1,"N:  ","Yed Posterior."
4979,6075,1,"S:  ","Oxygen deficient relative to magnesium."
4980,6076,1,"C:  ","UBV photometry indicates strong interstellar absorption, confirmed by neighboring stars. However, the spectral type is"
4981,6076,2,"C:  ","considerably later than expected, even from the observed (B-V)."
4982,6076,1,"G:  ","UMa stream; in reflection nebula; assoc. Sco R1. If a member of UMa stream, it must be an interloper in the upper Sco"
4983,6076,2,"G:  ","nebulosities."
4984,6076,1,"S:  ","Variously classified G5III, G8IIIb, K0.5III and K5III."
4985,6077,1,"D:  ","Companion, F9V, CPM."
4986,6077,1,"SB: ","Component A of visual double."
4987,6081,1,"C:  ","Probably not IR source.  Heavily reddened.  Analysis of spectral energy distribution (Whittet 1988, MNRAS, 230, 473)"
4988,6081,2,"C:  ","shows no significant IR excess and possible overluminosity for A5II type."
4989,6081,1,"G:  ","Sco-Cen assoc.; upper Sco complex."
4990,6081,1,"VAR:","Small amp. in V. MgII 4481 appears to vary."
4991,6083,1,"G:  ","Sco-Cen assoc.; doubtful member of the Sco-Cen cluster."
4992,6084,1,"C:  ","Color excess E(B-V) = +0.40. Reddened star."
4993,6084,1,"D:  ","B, 8.26V, +0.25(B-V), -0.23(U-B), B9.5V at 20"", optical; vsini : 54k/s.  The visual primary is triple:  SB, 3.3, 5.3v,"
4994,6084,2,"D:  ","sep. 0.0005"" and 5.5v at 0.49"", discovered by occultation."
4995,6084,1,"G:  ","Sco OB2; Sco-Cen cluster; upper Sco region; HII region S9; in reflection nebula; assoc. Sco R1."
4996,6084,1,"N:  ","Alniyat; Al Niyat. Name applies to pair with HR 6165."
4997,6084,1,"RV: ","ADS 10009B, -6k/s."
4998,6084,1,"S:  ","Stationary Ca lines.  Although this star is an MK standard for class B1III, it is a variable, a multiple star, and is"
4999,6084,2,"S:  ","situated in reflection nebulosity.  Component A has also been classified as B2III and B2IV; component B as B9V, B9.5V,"
5000,6084,3,"S:  ","and B8Vp.  From scanner studies of composite spectra, Beavers (ApJS, 44, 489, 1980) finds ADS 10009A can be"
5001,6084,4,"S:  ","resolved into O9.5 and B7 with a magnitude difference of 1.6V."
5002,6084,1,"SB: ","ADS 10009A, 34.23d, K 34.0k/s, V0 +2.5k/s, asini 14.9."
5003,6084,1,"VAR:","Beta C 2.94 - 3.06B.  Multiple periods, 0.2468429, 0.239671, 8.2, and 33.1d.  Surrounded by HII region. Primary"
5004,6084,2,"VAR:","period varies in period of 23.2y with an amp. of 0.7 sec. Occultations indicate the variable has a 2.2 mag. fainter"
5005,6155,1,"VAR:","Alpha Cyg? 4.87 - 4.98V."
5006,6084,3,"VAR:","companion at 0"".49. The duplicity had been suspected from occultations as early as 1860. Orbital period probably over"
5007,6084,4,"VAR:","112 yrs. UV observations indicate temperature varies by 2510K and ratio max. to min. radius by 1.095."
5008,6085,1,"D:  ","CPM."
5009,6086,1,"VAR:","Lb 6.8 - 7.5p."
5010,6091,1,"D:  ","CPM."
5011,6092,1,"D:  ","ADS 10010AB, 6700y."
5012,6092,1,"VAR:","3.85 - 3.90V."
5013,6093,1,"G:  ","Hyades group."
5014,6094,1,"VAR:","Amp. 0.07V."
5015,6095,1,"D:  ","ADS 10022B, 9.58v, optical."
5016,6095,1,"G:  ","Hyades group."
5017,6095,1,"SB: ","11.9d."
5018,6097,1,"D:  ","Components also classified B9.5V(n) and A1V(n)."
5019,6098,1,"G:  ","Sirius group?"
5020,6098,1,"SB: ","F6, G1, 12.9762d, K 7.4k/s, V0 +7.6k/s, asini 1.32."
5021,6100,1,"D:  ","Sep. 0.098""."
5022,6100,1,"G:  ","Sco-Cen assoc."
5023,6103,1,"G:  ","Hyades group."
5024,6105,1,"D:  ","Binary with HR 6106, q.v."
5025,6106,1,"D:  ","Binary with HR 6105.  Mag. and colors for combined light, 5.41V, +0.59(B-V), +0.12(U-B)."
5026,6109,1,"SB: ","F0, F5, 39.8880d, K 38.7k/s, V0 -5.6k/s, asini 20.4."
5027,6110,1,"D:  ","Visual companion, 9.76V, +0.87(B-V), +0.43, G7IV:."
5028,6110,1,"G:  ","In Ursa cluster?"
5029,6110,1,"N:  ","23 Her in CrB."
5030,6110,1,"RV: ","ADS 10031B, +44k/s, optical."
5031,6110,1,"SB: ","ADS 10031A."
5032,6111,1,"SB: ","4.951d, K 16.3k/s, V0 -34.4k/s, asini 0.955."
5033,6112,1,"D:  ","Binary with HR 6113, combined colors.  Combined mag. 4.63V.  Component C, CoD-23d12862, 7.13v, B9n, 152"" CPM,"
5034,6112,2,"D:  ","vsini 180k/s; D, 6.56 B3V at 156"", vsini 167k/s.  E, 8.1v, 0.6"" from D.  DE is ADS 10045."
5035,6112,1,"G:  ","Sco OB2; upper Sco region; in reflection nebula; assoc. Sco R1; IC 4604."
5036,6112,1,"RV: ","Rapidly rotating star, candidate for becoming a Be star."
5037,6112,1,"S:  ","Sp. shows interstellar K1 line at 4044A. Interstellar SO emission features."
5038,6113,1,"D:  ","See HR 6112."
5039,6113,1,"G:  ","Sco OB2; upper Sco region; in reflection nebula; assoc. Sco R1; IC 4604."
5040,6113,1,"RV: ","Rapidly rotating star. May become Be star."
5041,6115,1,"D:  ","Companion 7.46v B9V, CPM, possibly binary with the SB."
5042,6115,1,"G:  ","Sco-Cen assoc."
5043,6115,1,"SB: ","Primary of visual double, B2, B9.5, 3.2617d, K 122.5k/s, V0 -12.5k/s, asini 5.45. Equal components."
5044,6116,1,"G:  ","Hyades group."
5045,6117,1,"D:  ","B, 12.0v at 2"" CPM; C optical."
5046,6117,1,"G:  ","UMa stream; Sirius group."
5047,6117,1,"N:  ","Kajam; Cujam; Cajam; Caiam."
5048,6117,1,"S:  ","Also classified A2VpCrMnSr."
5049,6117,1,"VAR:","Alpha CV, amp. 0.08V, 2.951d, double wave light curve.  Also rapid var. 0.15d."
5050,6118,1,"G:  ","Sco OB2; Sco-Cen cluster; upper Sco region."
5051,6118,1,"RV: ","Pole on."
5052,6118,1,"SB: ","138.8d, K 15.0, V0 -19.4, asini 25.71."
5053,6118,1,"VAR:","Gamma Cas 4.18 - 5.0V.  Long term variation in emission lines.  Variable polarization.  R-I also found at +0.09 and"
5054,6118,2,"VAR:","+0.11."
5055,6119,1,"S:  ","SiO maser emission. Infrared star showing OH and H2O emission."
5056,6119,1,"VAR:","ADS 10449A, M 6.5 - 13.3v, 406.05d."
5057,6123,1,"S:  ","Shell star."
5058,6127,1,"RV: ","Var. amp. 6k/s, 2.144039d."
5059,6127,1,"S:  ","The Si 3955 line may be variable in strength."
5060,6127,1,"VAR:","E, amp. 0.017V, 2.144202d."
5061,6128,1,"M:  ","High space velocity."
5062,6128,1,"VAR:","SRb 5.0 - 5.38V."
5063,6129,1,"SB: ","27.218d, K 34.9k/s, V0 -33.6k/s, msin3i 0.204, asini 8.79."
5064,6129,1,"VAR:","Component B of visual double, 7.0 - >11.0v."
5065,6130,1,"D:  ","Binary.  Companion gG7."
5066,6131,1,"G:  ","Ara OB1a; Sco-Cen assoc."
5067,6131,1,"VAR:","Gamma Cas 5.29 - 5.41V."
5068,6132,1,"DYN:","0.014""."
5069,6132,1,"VAR:","ADS 10058A, var. suspect NSV 7713; ADS 10058B, var. suspect NSV 7712, 8.8v, dK2, amp. about 2v."
5070,6134,1,"D:  ","Var. M1Ib, 5.5 B2.5V, 878y, a = 2.90"", masses 15.5 and 7.0 solar.  Companion is radio source. SKYLAB confirms cool star,"
5071,6134,2,"D:  ","hot companion."
5072,6134,1,"DYN:","0.011""."
5073,6134,1,"G:  ","Sco OB2; Sco-Cen stream; in reflection nebula; assoc. Sco R1; dust shell beyond 12 R."
5074,6134,1,"N:  ","ANTARES; Cor Scorpii; Kalb al Akrab; Vespertilio."
5075,6134,1,"R:  ","Occultation diam. = 0.041""."
5076,6134,1,"RV: ","7.5 yrs."
5077,6134,1,"S:  ","Ultraviolet FeII emission. 5-micrometer observations indicate carbon monoxide."
5078,6134,1,"VAR:","ADS 10074A, SRc 0.88 - 1.8V, 1733d. Possibly considerably fainter before 150 A.D.: see HR 5685."
5079,6136,1,"G:  ","Wolf 630 group."
5080,6137,1,"D:  ","AB binary."
5081,6137,1,"SB: ","ADS 10072B, dK1."
5082,6141,1,"G:  ","Sco OB2; probable member of Sco-Cen cluster, upper Sco region; in reflection nebula; assoc. Sco R1; IC 4605."
5083,6142,1,"D:  ","Components A (F5V) and B both optical."
5084,6142,1,"S:  ","Oxygen-rich supergiant."
5085,6142,1,"VAR:","Spectrum variable?"
5086,6143,1,"G:  ","Sco-Cen cluster."
5087,6144,1,"C:  ","U-B values scatter from +0.09 to +0.38."
5088,6146,1,"VAR:","SRb 4.3 - 6.3v, 5.7 - 7.2p, 89.2d.  Also slow var. of about 875d and aperiodic superposed cycles 5 - 15d."
5089,6147,1,"G:  ","Probable Hyades group."
5090,6148,1,"D:  ","Visual companion probably optical."
5091,6148,1,"N:  ","Kornephoros; Korneforos; Rutilicus."
5092,6148,1,"SB: ","410.575d, K 12.8k/s, V0 -25.5k/s, asini 60.4.  Unresolved by speckle interferometry."
5093,6149,1,"D:  ","AB 4.16 A1V, 5.22 A4V. 129.87y, a = 0.970"" or 126.78y, a = 0.95"", combined mag., colors.  Component C, 11.0v, 120"" CPM."
5094,6149,1,"DYN:","0.019""."
5095,6149,1,"N:  ","Marfic; Marfik; Marsic."
5096,6152,1,"G:  ","Wolf 630 group."
5097,6152,1,"S:  ","Also classified G8IIICN-2CH-0.5Ca0.5."
5098,6153,1,"G:  ","Possible Eggen group with HR 63, q.v."
5099,6153,1,"VAR:","Alpha CV, 4.45 - 4.51V, 1.79 or 4.67d."
5100,6155,1,"C:  ","Color excess E(B-V) = +0.36."
5101,6155,1,"G:  ","Ara OB1a; in cluster NGC 6169 #1."
5102,6155,1,"S:  ","Also classified O9.7Iab."
5103,6159,1,"VAR:","4.82 - 4.85V."
5104,6160,1,"VAR:","Amp. 0.08V."
5105,6163,1,"G:  ","61 Cyg group."
5106,6164,1,"G:  ","Ara OB1a.  Listed by Buscombe and Kennedy (M.N.R.A.S. 124, 196, 1962) as among Sco-Cen stars.  Buscombe now points out"
5107,6164,2,"G:  ","that it is a nonmember background star."
5108,6164,1,"RV: ","Two available determinations of vsini, 140 and 45k/s."
5109,6164,1,"S:  ","H alpha emission."
5110,6164,1,"SB: ","9.813d, k1 101k/s, K2 60k/s, V1 -37k/s, V2 -28k/s, m1sin3i 1.6, m2sin3i 2.7,"
5111,6164,2,"SB: ","a1sini 13.7, a2sini 8.1."
5112,6165,1,"C:  ","Color excess E(B-V) = +0.06."
5113,6165,1,"G:  ","Sco OB2; Sco-Cen cluster; Sco-Cen assoc.; upper Sco region. Faint HII region surrounds star. Member of Pleiades group."
5114,6165,1,"N:  ","See HR 6084."
5115,6165,1,"S:  ","Spectra indicate high velocity stellar wind. Lyman beta observed from COPERNICUS. High resolution UV spectrum"
5116,6165,2,"S:  ","obtained from COPERNICUS. Large amount of atomic hydrogen, but only small amount of molecular hydrogen in line of sight."
5117,6168,1,"D:  ","Sep. 0.067"". Noted as double by speckle interferometry in 1971-2, unresolved at Mayall 4-meter in 1976. Spectrum"
5118,6168,2,"D:  ","double-lined.  Resolved by speckle observations 1986.45 (Blazit et al. 1987, A&AS, 71, 57)."
5119,6169,1,"D:  ","Companion A2V, CPM; vsini 80k/s."
5120,6169,1,"SB: ","10.56d, K 62.4k/s, V0 -9.9k/s, msin3i 2.20, asini 8.18."
5121,6171,1,"C:  ","UV deficient."
5122,6171,1,"N:  ","Also BD -1d3220."
5123,6171,1,"VAR:","Amp. 0.04: at wavelength 4530; 0.02: at 6585.  Rotation period from starspots, 11d."
5124,6174,1,"D:  ","CPM."
5125,6174,1,"G:  ","Member of the local association (Pleiades group); Sco-Cen assoc."
5126,6175,1,"C:  ","Color excess E(B-V) = +0.32. Reddened star."
5127,6175,1,"G:  ","Runaway star from Sco OB2 association; Sco-Cen assoc.; upper Sco; exciting star of HII region S27."
5128,6175,1,"M:  ","COPERNICUS observations of CO indicate a SN remnant near Zeta Oph which may have caused Zeta Oph to become a"
5129,6175,2,"M:  ","runaway star."
5130,6175,1,"R:  ","Diam. = 0.00050 - 0.00051""."
5131,6175,1,"S:  ","Shell star. Interstellar carbon monoxide absorption. Interstellar lithium at 6708A indicates a depletion in the"
5132,6175,2,"S:  ","Zeta Oph cloud to about one sixth solar system values. Sp. shows interstellar KI line at 4044A. In interstellar"
5133,6175,3,"S:  ","ultraviolet radiation field."
5134,6175,1,"VAR:","Gamma Cas 2.56 - 2.58V.  Spectrum var.:  UV spectra in 1972 indicated mass outflow probably related to formation of"
5135,6175,2,"VAR:","shell.  Evidence disappeared in 1974.  H alpha in absorption 1971, emission 1973.  Rotational period 19.7 hrs."
5136,6176,1,"G:  ","Wolf 630 group."
5137,6176,1,"VAR:","Alpha CV, amp. 0.03U, 0.02B, 0.01V, 1.45876d."
5138,6178,1,"D:  ","Sep. AB, 0.102""."
5139,6179,1,"S:  ","Probable magnetic star."
5140,6179,1,"VAR:","About 6d. Spectrum variable."
5141,6181,1,"S:  ","Also classified F4V."
5142,6184,1,"D:  ","CPM with HR 6185."
5143,6185,1,"D:  ","AB binary with HR 6186 = component D; combined colors, combined mag.  5.08, B8V, A1V. Component C = HR 6184 CPM."
5144,6186,1,"D:  ","Binary with HR 6185, q.v."
5145,6187,1,"D:  ","AB binary, 5.6, 9.0v sep. 1.6"". C = HD 150135, O7:, CPM."
5146,6187,1,"G:  ","In cluster NGC 6193 #1. Neutral hydrogen shell around the cluster probably at greater distance and not associated with"
5147,6187,2,"G:  ","the cluster.  High luminosity member of Ara OB1a complex."
5148,6187,1,"S:  ","Also classified O5III:n(f)."
5149,6187,1,"SB: ","Component A of visual system."
5150,6188,1,"G:  ","Ara OB1a; in HII region."
5151,6191,1,"G:  ","61 Cyg group."
5152,6194,1,"D:  ","Binary with HR 6195.  Component B is speckle binary, sep. 0.145"".  Component C, optical.  A companion 0.145"" from B"
5153,6194,2,"D:  ","discovered by speckle interferometry."
5154,6195,1,"D:  ","Binary with HR 6194, q.v."
5155,6196,1,"G:  ","In reflection nebula."
5156,6197,1,"G:  ","Ara OB1."
5157,6200,1,"D:  ","Optical."
5158,6204,1,"VAR:","Amp. 0.05v, 3.76d."
5159,6205,1,"G:  ","Hyades group."
5160,6206,1,"D:  ","CPM with HR 6209 at 96""."
5161,6206,1,"G:  ","Sco OB1."
5162,6209,1,"D:  ","CPM with HR 6206."
5163,6209,1,"G:  ","Sco OB1."
5164,6212,1,"D:  ","ADS 10157AB, 2.90 F9IV, 5.53 G7V, 34.49y, a = 1.355"".  ADS 10157A*, 10.5y, a = 0.08""."
5165,6212,1,"DYN:","0.096""."
5166,6212,1,"G:  ","Zeta Her group."
5167,6212,1,"SB: ","ADS 10157A, 34.417y D, K 3.8k/s, V0 -69.9k/s, asini 590.  Resolved by speckle interferometry."
